id,level,description
C.33.1,Grupo,"Manutenção e reparação de máquinas e equipamentos"
C.33.11-2,Classe,"Manutenção e reparação de tanques, reservatórios metálicos e caldeiras, exceto para veículos"
C.33.11-2/00,Subclasse,"Manutenção e reparação de tanques, reservatórios metálicos e caldeiras, exceto para veículos"
C.33.12-1,Classe,"Manutenção e reparação de equipamentos eletrônicos e ópticos"
C.33.12-1/02,Subclasse,"Manutenção e reparação de aparelhos e instrumentos de medida, teste e controle"
C.33.12-1/03,Subclasse,"Manutenção e reparação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação"
C.33.12-1/04,Subclasse,"Manutenção e reparação de equipamentos e instrumentos ópticos"
C.33.13-9,Classe,"Manutenção e reparação de máquinas e equipamentos elétricos"
C.33.13-9/01,Subclasse,"Manutenção e reparação de geradores, transformadores e motores elétricos"
C.33.13-9/02,Subclasse,"Manutenção e reparação de baterias e acumuladores elétricos, exceto para veículos"
C.33.13-9/99,Subclasse,"Manutenção e reparação de máquinas, aparelhos e materiais elétricos não especificados anteriormente"
C.33.14-7,Classe,"Manutenção e reparação de máquinas e equipamentos da indústria mecânica"
C.33.14-7/01,Subclasse,"Manutenção e reparação de máquinas motrizes não-elétricas"
C.33.14-7/02,Subclasse,"Manutenção e reparação de equipamentos hidráulicos e pneumáticos, exceto válvulas"
C.33.14-7/03,Subclasse,"Manutenção e reparação de válvulas industriais"
C.33.14-7/04,Subclasse,"Manutenção e reparação de compressores"
C.33.14-7/05,Subclasse,"Manutenção e reparação de equipamentos de transmissão para fins industriais"
C.33.14-7/06,Subclasse,"Manutenção e reparação de máquinas, aparelhos e equipamentos para instalações térmicas"
C.33.14-7/07,Subclasse,"Manutenção e reparação de máquinas e aparelhos de refrigeração e ventilação para uso industrial e comercial"
C.33.14-7/08,Subclasse,"Manutenção e reparação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas"
C.33.14-7/09,Subclasse,"Manutenção e reparação de máquinas de escrever, calcular e de outros equipamentos não-eletrônicos para escritório"
C.33.14-7/10,Subclasse,"Manutenção e reparação de máquinas e equipamentos para uso geral não especificados anteriormente"
C.33.14-7/11,Subclasse,"Manutenção e reparação de máquinas e equipamentos para agricultura e pecuária"
C.33.14-7/12,Subclasse,"Manutenção e reparação de tratores agrícolas"
C.33.14-7/13,Subclasse,"Manutenção e reparação de máquinas-ferramenta"
C.33.14-7/14,Subclasse,"Manutenção e reparação de máquinas e equipamentos para a prospecção e extração de petróleo"
C.33.14-7/15,Subclasse,"Manutenção e reparação de máquinas e equipamentos para uso na extração mineral, exceto na extração de petróleo"
C.33.14-7/16,Subclasse,"Manutenção e reparação de tratores, exceto agrícolas"
C.33.14-7/17,Subclasse,"Manutenção e reparação de máquinas e equipamentos de terraplenagem, pavimentação e construção, exceto tratores"
C.33.14-7/18,Subclasse,"Manutenção e reparação de máquinas para a indústria metalúrgica, exceto máquinas-ferramenta"
C.33.14-7/19,Subclasse,"Manutenção e reparação de máquinas e equipamentos para as indústrias de alimentos, bebidas e fumo"
C.33.14-7/20,Subclasse,"Manutenção e reparação de máquinas e equipamentos para a indústria têxtil, do vestuário, do couro e calçados"
C.33.14-7/21,Subclasse,"Manutenção e reparação de máquinas e aparelhos para a indústria de celulose, papel e papelão e artefatos"
C.33.14-7/22,Subclasse,"Manutenção e reparação de máquinas e aparelhos para a indústria do plástico"
C.33.14-7/99,Subclasse,"Manutenção e reparação de outras máquinas e equipamentos para usos industriais não especificados anteriormente"
C.33.15-5,Classe,"Manutenção e reparação de veículos ferroviários"
C.33.15-5/00,Subclasse,"Manutenção e reparação de veículos ferroviários"
C.33.16-3,Classe,"Manutenção e reparação de aeronaves"
C.33.16-3/01,Subclasse,"Manutenção e reparação de aeronaves, exceto a manutenção na pista"
C.33.16-3/02,Subclasse,"Manutenção de aeronaves na pista"
C.33.17-1,Classe,"Manutenção e reparação de embarcações"
C.33.17-1/01,Subclasse,"Manutenção e reparação de embarcações e estruturas flutuantes"
C.33.17-1/02,Subclasse,"Manutenção e reparação de embarcações para esporte e lazer"
C.33.19-8,Classe,"Manutenção e reparação de equipamentos e produtos não especificados anteriormente"
C.33.19-8/00,Subclasse,"Manutenção e reparação de equipamentos e produtos não especificados anteriormente"
C.33.2,Grupo,"Instalação de máquinas e equipamentos"
C.33.21-0,Classe,"Instalação de máquinas e equipamentos industriais"
C.33.21-0/00,Subclasse,"Instalação de máquinas e equipamentos industriais"
C.33.29-5,Classe,"Instalação de equipamentos não especificados anteriormente"
C.33.29-5/01,Subclasse,"Serviços de montagem de móveis de qualquer material"
C.33.29-5/99,Subclasse,"Instalação de outros equipamentos não especificados anteriormente"
D,Seção,"Eletricidade e Gás"
D.35,Divisão,"Eletricidade, Gás e Outras Utilidades"
D.35.1,Grupo,"Geração, transmissão e distribuição de energia elétrica"
D.35.11-5,Classe,"Geração de energia elétrica"
D.35.11-5/01,Subclasse,"Geração de energia elétrica"
D.35.11-5/02,Subclasse,"Atividades de coordenação e controle da operação da geração e transmissão de energia elétrica"
D.35.12-3,Classe,"Transmissão de energia elétrica"
D.35.12-3/00,Subclasse,"Transmissão de energia elétrica"
D.35.13-1,Classe,"Comércio atacadista de energia elétrica"
D.35.13-1/00,Subclasse,"Comércio atacadista de energia elétrica"
D.35.14-0,Classe,"Distribuição de energia elétrica"
D.35.14-0/00,Subclasse,"Distribuição de energia elétrica"
D.35.2,Grupo,"Produção e distribuição de combustíveis gasosos por redes urbanas"
D.35.20-4,Classe,"Produção de gás; processamento de gás natural; distribuição de combustíveis gasosos por redes urbanas"
D.35.20-4/01,Subclasse,"Produção de gás; processamento de gás natural"
D.35.20-4/02,Subclasse,"Distribuição de combustíveis gasosos por redes urbanas"
D.35.3,Grupo,"Produção e distribuição de vapor, água quente e ar condicionado"
D.35.30-1,Classe,"Produção e distribuição de vapor, água quente e ar condicionado"
D.35.30-1/00,Subclasse,"Produção e distribuição de vapor, água quente e ar condicionado"
E,Seção,"Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação"
E.36,Divisão,"Captação, Tratamento e Distribuição de Água"
E.36.0,Grupo,"Captação, tratamento e distribuição de água"
E.36.00-6,Classe,"Captação, tratamento e distribuição de água"
E.36.00-6/01,Subclasse,"Captação, tratamento e distribuição de água"
E.36.00-6/02,Subclasse,"Distribuição de água por caminhões"
E.37,Divisão,"Esgoto e Atividades Relacionadas"
E.37.0,Grupo,"Esgoto e atividades relacionadas"
E.37.01-1,Classe,"Gestão de redes de esgoto"
E.37.01-1/00,Subclasse,"Gestão de redes de esgoto"
E.37.02-9,Classe,"Atividades relacionadas a esgoto, exceto a gestão de redes"
E.37.02-9/00,Subclasse,"Atividades relacionadas a esgoto, exceto a gestão de redes"
E.38,Divisão,"Coleta, Tratamento e Disposição de Resíduos; Recuperação de Materiais"
E.38.1,Grupo,"Coleta de resíduos"
E.38.11-4,Classe,"Coleta de resíduos não-perigosos"
E.38.11-4/00,Subclasse,"Coleta de resíduos não-perigosos"
E.38.12-2,Classe,"Coleta de resíduos perigosos"
E.38.12-2/00,Subclasse,"Coleta de resíduos perigosos"
E.38.2,Grupo,"Tratamento e disposição de resíduos"
E.38.21-1,Classe,"Tratamento e disposição de resíduos não-perigosos"
E.38.21-1/00,Subclasse,"Tratamento e disposição de resíduos não-perigosos"
E.38.22-0,Classe,"Tratamento e disposição de resíduos perigosos"
E.38.22-0/00,Subclasse,"Tratamento e disposição de resíduos perigosos"
E.38.3,Grupo,"Recuperação de materiais"
E.38.31-9,Classe,"Recuperação de materiais metálicos"
E.38.31-9/01,Subclasse,"Recuperação de sucatas de alumínio"
E.38.31-9/99,Subclasse,"Recuperação de materiais metálicos, exceto alumínio"
E.38.32-7,Classe,"Recuperação de materiais plásticos"
E.38.32-7/00,Subclasse,"Recuperação de materiais plásticos"
E.38.39-4,Classe,"Recuperação de materiais não especificados anteriormente"
E.38.39-4/01,Subclasse,"Usinas de compostagem"
E.38.39-4/99,Subclasse,"Recuperação de materiais não especificados anteriormente"
E.39,Divisão,"Descontaminação e Outros Serviços de Gestão de Resíduos"
E.39.0,Grupo,"Descontaminação e outros serviços de gestão de resíduos"
E.39.00-5,Classe,"Descontaminação e outros serviços de gestão de resíduos"
E.39.00-5/00,Subclasse,"Descontaminação e outros serviços de gestão de resíduos"
F,Seção,"Construção"
F.41,Divisão,"Construção de Edifícios"
F.41.1,Grupo,"Incorporação de empreendimentos imobiliários"
F.41.10-7,Classe,"Incorporação de empreendimentos imobiliários"
F.41.10-7/00,Subclasse,"Incorporação de empreendimentos imobiliários"
F.41.2,Grupo,"Construção de edifícios"
F.41.20-4,Classe,"Construção de edifícios"
F.41.20-4/00,Subclasse,"Construção de edifícios"
F.42,Divisão,"Obras de Infra-Estrutura"
F.42.1,Grupo,"Construção de rodovias, ferrovias, obras urbanas e obras-de-arte especiais"
F.42.11-1,Classe,"Construção de rodovias e ferrovias"
F.42.11-1/01,Subclasse,"Construção de rodovias e ferrovias"
F.42.11-1/02,Subclasse,"Pintura para sinalização em pistas rodoviárias e aeroportos"
F.42.12-0,Classe,"Construção de obras-de-arte especiais"
F.42.12-0/00,Subclasse,"Construção de obras-de-arte especiais"
F.42.13-8,Classe,"Obras de urbanização - ruas, praças e calçadas"
F.42.13-8/00,Subclasse,"Obras de urbanização - ruas, praças e calçadas"
F.42.2,Grupo,"Obras de infra-estrutura para energia elétrica, telecomunicações, água, esgoto e transporte por dutos"
F.42.21-9,Classe,"Obras para geração e distribuição de energia elétrica e para telecomunicações"
F.42.21-9/01,Subclasse,"Construção de barragens e represas para geração de energia elétrica"
F.42.21-9/02,Subclasse,"Construção de estações e redes de distribuição de energia elétrica"
F.42.21-9/03,Subclasse,"Manutenção de redes de distribuição de energia elétrica"
F.42.21-9/04,Subclasse,"Construção de estações e redes de telecomunicações"
F.42.21-9/05,Subclasse,"Manutenção de estações e redes de telecomunicações"
F.42.22-7,Classe,"Construção de redes de abastecimento de água, coleta de esgoto e construções correlatas"
F.42.22-7/01,Subclasse,"Construção de redes de abastecimento de água, coleta de esgoto e construções correlatas, exceto obras de irrigação"
F.42.22-7/02,Subclasse,"Obras de irrigação"
F.42.23-5,Classe,"Construção de redes de transportes por dutos, exceto para água e esgoto"
F.42.23-5/00,Subclasse,"Construção de redes de transportes por dutos, exceto para água e esgoto"
F.42.9,Grupo,"Construção de outras obras de infra-estrutura"
F.42.91-0,Classe,"Obras portuárias, marítimas e fluviais"
F.42.91-0/00,Subclasse,"Obras portuárias, marítimas e fluviais"
F.42.92-8,Classe,"Montagem de instalações industriais e de estruturas metálicas"
F.42.92-8/01,Subclasse,"Montagem de estruturas metálicas"
F.42.92-8/02,Subclasse,"Obras de montagem industrial"
F.42.99-5,Classe,"Obras de engenharia civil não especificadas anteriormente"
F.42.99-5/01,Subclasse,"Construção de instalações esportivas e recreativas"
F.42.99-5/99,Subclasse,"Outras obras de engenharia civil não especificadas anteriormente"
F.43,Divisão,"Serviços Especializados Para Construção"
F.43.1,Grupo,"Demolição e preparação do terreno"
F.43.11-8,Classe,"Demolição e preparação de canteiros de obras"
F.43.11-8/01,Subclasse,"Demolição de edifícios e outras estruturas"
F.43.11-8/02,Subclasse,"Preparação de canteiro e limpeza de terreno"
F.43.12-6,Classe,"Perfurações e sondagens"
F.43.12-6/00,Subclasse,"Perfurações e sondagens"
F.43.13-4,Classe,"Obras de terraplenagem"
F.43.13-4/00,Subclasse,"Obras de terraplenagem"
F.43.19-3,Classe,"Serviços de preparação do terreno não especificados anteriormente"
F.43.19-3/00,Subclasse,"Serviços de preparação do terreno não especificados anteriormente"
F.43.2,Grupo,"Instalações elétricas, hidráulicas e outras instalações em construções"
F.43.21-5,Classe,"Instalações elétricas"
F.43.21-5/00,Subclasse,"Instalação e manutenção elétrica"
F.43.22-3,Classe,"Instalações hidráulicas, de sistemas de ventilação e refrigeração"
F.43.22-3/01,Subclasse,"Instalações hidráulicas, sanitárias e de gás"
F.43.22-3/02,Subclasse,"Instalação e manutenção de sistemas centrais de ar condicionado, de ventilação e refrigeração"
F.43.22-3/03,Subclasse,"Instalações de sistema de prevenção contra incêndio"
F.43.29-1,Classe,"Obras de instalações em construções não especificadas anteriormente"
F.43.29-1/01,Subclasse,"Instalação de painéis publicitários"
F.43.29-1/02,Subclasse,"Instalação de equipamentos para orientação à navegação marítima, fluvial e lacustre"
F.43.29-1/03,Subclasse,"Instalação, manutenção e reparação de elevadores, escadas e esteiras rolantes"
F.43.29-1/04,Subclasse,"Montagem e instalação de sistemas e equipamentos de iluminação e sinalização em vias públicas, portos e aeroportos"
F.43.29-1/05,Subclasse,"Tratamentos térmicos, acústicos ou de vibração"
F.43.29-1/99,Subclasse,"Outras obras de instalações em construções não especificadas anteriormente"
F.43.3,Grupo,"Obras de acabamento"
F.43.30-4,Classe,"Obras de acabamento"
F.43.30-4/01,Subclasse,"Impermeabilização em obras de engenharia civil"
F.43.30-4/02,Subclasse,"Instalação de portas, janelas, tetos, divisórias e armários embutidos de qualquer material"
F.43.30-4/03,Subclasse,"Obras de acabamento em gesso e estuque"
F.43.30-4/04,Subclasse,"Serviços de pintura de edifícios em geral"
F.43.30-4/05,Subclasse,"Aplicação de revestimentos e de resinas em interiores e exteriores"
F.43.30-4/99,Subclasse,"Outras obras de acabamento da construção"
F.43.9,Grupo,"Outros serviços especializados para construção"
F.43.91-6,Classe,"Obras de fundações"
F.43.91-6/00,Subclasse,"Obras de fundações"
F.43.99-1,Classe,"Serviços especializados para construção não especificados anteriormente"
F.43.99-1/01,Subclasse,"Administração de obras"
F.43.99-1/02,Subclasse,"Montagem e desmontagem de andaimes e outras estruturas temporárias"
F.43.99-1/03,Subclasse,"Obras de alvenaria"
F.43.99-1/04,Subclasse,"Serviços de operação e fornecimento de equipamentos para transporte e elevação de cargas e pessoas para uso em obras"
F.43.99-1/05,Subclasse,"Perfuração e construção de poços de água"
F.43.99-1/99,Subclasse,"Serviços especializados para construção não especificados anteriormente"
